clave,fecha,tipo_acuerdo,tema,descripcion_cmf,url
2015_0391,2015-01-01,Otro,,MODIFICA NCG 243 QUE IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3500 DE 1980.,https://www.cmfchile.cl/normativa/ncg_391_2015.pdf
2015_0377,2015-01-01,Otro,,IMPARTE NORMAS SOBRE  CONTRATACION DE SEGUROS DE RENTAS VITALICIAS DEL D.L. N° 3.500 DE 1980.   REMPLAZA NORMA DE CARACTAR GENERAL N° 163 DE 21 DE JUNIO DE 2004,https://www.cmfchile.cl/normativa/ncg_377_2015.pdf
2015_0373,2015-01-01,Otro,,MODIFICA NORMA DE CARACTER GENERAL N° 209 QUE IMPARTE INSTRUCCIONES RELATIVAS AL ANALISIS DE SUFICIENCIA DE ACTIVOS (TSA) EN SEGUROS DE RENTAS VITALICIAS,https://www.cmfchile.cl/normativa/ncg_373_2015.pdf
2014_2163,2014-01-01,Otro,,"MODIFICA CIRCULAR Nº 1815, QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION SOBRE POLIZAS DE RENTA VITALICIA PREVISIONAL DEL D.L. Nº 3.500 DE 1980.",https://www.cmfchile.cl/normativa/cir_2163_2014.pdf
2014_2161,2014-01-01,Otro,,MODIFICA CIRCULAR N° 1194 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500,https://www.cmfchile.cl/normativa/cir_2161_2014.pdf
2014_2148,2014-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE COMERCIALIZACION TELEFONICA DE SEGUROS DEROGA CIRCULAR N° 1587,https://www.cmfchile.cl/normativa/cir_2148_2014.pdf
2014_2138,2014-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS. MODIFICA CIRCULAR N° 2022 DE 17 DE MAYO DE 2011 QUE IMPARTE NORMAS SOBRE FORMA CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS,https://www.cmfchile.cl/normativa/cir_2138_2014.pdf
2014_2137,2014-01-01,Otro,,IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE CORREDORES DE SEGUROS QUE NO SEAN PERSONAS NATURALES. DEROGA CIRCULARES QUE INDICA,https://www.cmfchile.cl/normativa/cir_2137_2014.pdf
2014_0359,2014-01-01,Otro,,MODIFICA NCG N° 306 QUE IMPARTE INSTRUCCIONES SOBRE CONSTITUCION DE RESERVAS TECNICAS DE SEGUROS DISTINTOS DE LOS PREVISIONALES D.L. N° 3.500 DE 1980,https://www.cmfchile.cl/normativa/ncg_359_2014.pdf
2013_2130,2013-01-01,Otro,,"MODIFICA CIRCULAR N° 1893 DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2130_2013.pdf
2013_2126,2013-01-01,Otro,,MODIFICA CIRCULAR N° 1390 QUE  IMPARTE INSTRUCCIONES RELATIVAS A INTERMEDIACION DE SEGUROS,https://www.cmfchile.cl/normativa/cir_2126_2013.pdf
2013_2124,2013-01-01,Otro,,MODIFICA CIRCULAR N°1459 DE 1999 QUE IMPARTE NORMAS SOBRE CERTIFICADO SEGURO OBLIGATORIO LEY N°18490,https://www.cmfchile.cl/normativa/cir_2124_2013.pdf
2013_2123,2013-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE:  I. INFORMACION A INCLUIR EN POLIZAS DE SEGUROS;  II.  INFORMACION DE LAS PRIMAS Y COMISIONES;  III.  REGLAS PARA SEGUROS CONTRATADOS EN FORMA COLECTIVA,  IV.  NORMAS GENERALES SOBRE INFORMACION A ENTREGAR AL PUBLICO ACERCA DEL ASEGURADOR Y CORREDOR DE SEGUROS, Y;  V.  NORMAS SOBRE PROMOCION, PUBLICIDAD Y OFERTA DE SEGUROS Y DE BENEFICIOS ASOCIADOS A LA CONTRATACION DE POLIZAS DE SEGUROS.  REEMPLAZA Y DEROGA CIRCULARES N° 1457, DE 1999 Y N° 1759, DE 2005",https://www.cmfchile.cl/normativa/cir_2123_2013.pdf
2013_2122,2013-01-01,Otro,,"MODIFICA CIRCULAR N° 1893 DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2122_2013.pdf
2013_2121,2013-01-01,Otro,,IMPARTE NORMAS SOBRE EL SEGURO OBLIGATORIO DE ACCIDENTES PERSONALES CAUSADOS POR VEHICULOS MOTORIZADOS CON MATRICULA EXTRANJERA DEL ARTICULO 60 DE LA LEY N° 18.290 Y ESTABLECE FORMATO Y CONTENIDO DEL CERTIFICADO DEL SEGURO,https://www.cmfchile.cl/normativa/cir_2121_2013.pdf
2013_2120,2013-01-01,Otro,,IMPARTE NORMAS SOBRE EL ENVIO DE INFORMACION PERIODICA RELATIVA A LOS SEGUROS DE TERREMOTO,https://www.cmfchile.cl/normativa/cir_2120_2013.pdf
2013_2118,2013-01-01,Otro,,MODIFICA CIRCULAR 2095 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS DE INVALIDEZ Y SOBREVIVIENCIA,https://www.cmfchile.cl/normativa/cir_2118_2013.pdf
2013_2114,2013-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE LA DEVOLUCION DE LA PRIMA PAGADA NO GANADA POR EL ASEGURADOR.  DEROGA CIRCUAR N° 1.762, DE 14/07/2005 Y OFICIO CIRCULAR N° 778, DE 08/02/2013",https://www.cmfchile.cl/normativa/cir_2114_2013.pdf
2013_2106,2013-01-01,Otro,,ESTABLECE OBLIGACON DE INFORMAR RESPECTO AL PROCEDIMIENTO DE LIQUIDACION DE SINIESTROS EN POLIZAS DE SEGUROS. DEROGA CIRCULAR N° 1116 DE 7 DE ABRIL DE 1993.,https://www.cmfchile.cl/normativa/cir_2106_2013.pdf
2013_2099,2013-01-01,Otro,,"MODIFICA CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2099_2013.pdf
2013_2095,2013-01-01,Otro,,ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS DE INVALIDEZ Y SOBREVIVENCIA.,https://www.cmfchile.cl/normativa/cir_2095_2013.pdf
2013_0354,2013-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE EL SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTICULO 61 BIS DEL D.L. N° 3.500 DE 1980.  MODIFICA LA NORMA DE CARACTER GENERAL N° 348 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS Y LA NORMA DE CARACTER GENERAL N° 89 DE LA SUPERINTENDENCIA DE PENSIONES DE 3 DE JULIO DE 2013,https://www.cmfchile.cl/normativa/ncg_354_2013.pdf
2013_0349,2013-01-01,Otro,,ESTABLECE NORMAS RELATIVAS AL DEPOSITO DE POLIZAS Y DISPOSICIONES MINIMAS DE LAS POLIZAS DE SEGUROS. DEROGA NORMA DE CARACTER GENERAL N° 124 DE 2001.,https://www.cmfchile.cl/normativa/ncg_349_2013.pdf
2012_2090,2012-01-01,Otro,,MODIFICA CIRCULAR N° 1893 DE 2008 QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO,https://www.cmfchile.cl/normativa/cir_2090_2012.pdf
2012_2080,2012-01-01,Otro,,"MODIFICA CIRCULAR N° 2052, DE 20 DE DICIEMBRE DE 2011 Y CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2080_2012.pdf
2012_2076,2012-01-01,Otro,,"MODIFICA CIRCULAR N° 2050 DE 07 DE DICIEMBRE DE 2011 QUE IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS Y MODIFICA CIRCULAR N° 2022 DE 17 DE MAYO DE 2011 QUE IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS",https://www.cmfchile.cl/normativa/cir_2076_2012.pdf
2012_2075,2012-01-01,Otro,,MODIFICA CIRCULAR N° 2052 DE 20 DE DICIEMBRE DE 2011 QUE MODIFICA CIRCULAR N° 1893 DE 16 DE SEPTIEMBRE DE 2008 QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO,https://www.cmfchile.cl/normativa/cir_2075_2012.pdf
2012_2073,2012-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS.
MODIFICA CIRCULARES N° 2022 Y N° 2050, DE 17 DE MAYO DE 2011 Y DE 07 DE DICIEMBRE DE 2011 RESPECTIVAMENTE, QUE IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS",https://www.cmfchile.cl/normativa/cir_2073_2012.pdf
2012_2072,2012-01-01,Otro,,MODIFICA CIRCULAR N° 1194 DE 20 DE ENERO DE 1995 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500,https://www.cmfchile.cl/normativa/cir_2072_2012.pdf
2012_0339,2012-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE EL SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTICULO 61 BIS DEL D.L. N° 3.500, DE 1980.  MODIFICA LA NORMA DE CARACTER GENERAL N° 335 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS Y LA NORMA DE CARACTER GENERAL N° 43 DE LA SUPERINTENDENCIA DE PENSIONES, DE 7 DE MAYO DE 2012",https://www.cmfchile.cl/normativa/ncg_339_2012.pdf
2012_0335,2012-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE EL SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ART. 61 BIS DEL D.L. N° 3.500, DE 1980.  MODIFICA NCG N° 218, DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS Y EL TITULO II DEL LIBRO III DEL COMPENDIO DE NORMAS DE LA SUPERINTENDENCIA DE PENSIONES.  DEROGA LOS OFICIOS ORDINARIOS N° 5.280, 21.878, 14.757, 8.465 Y 11.551 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS; Y LOS OFICIOS ORDINARIOS N°  12.032, 31.923,  25.094, 18.075 Y 9.559 DE LA SUPERNINTE",https://www.cmfchile.cl/normativa/ncg_335_2012.pdf
2011_2052,2011-01-01,Otro,,"MODIFICA CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_2052_2011.pdf
2011_2050,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS.
MODIFICA CIRCULAR N° 2022, DE 17 DE MAYO DE 2011, QUE IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS",https://www.cmfchile.cl/normativa/cir_2050_2011.pdf
2011_2033,2011-01-01,Otro,,MODIFICA CIRCULAR N° 1194 DE 20 DE ENERO DE 1995 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500,https://www.cmfchile.cl/normativa/cir_2033_2011.pdf
2011_2022,2011-01-01,Otro,,"IMPARTE NORMAS SOBRE FORMA CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS.
DEROGA CIRCULARES N° 103 DE 12.11.1981 N° 109 DE 14.12.1981 N° 1122 DE 24.05.1993 N° 1439 DE 10.06.1999 Y N° 1465 DE 13.01.2000",https://www.cmfchile.cl/normativa/cir_2022_2011.pdf
2011_0325,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE SISTEMA DE GESTION DE RIESGOS DE LAS ASEGURADORAS Y EVALUACION DE SOLVENCIA DE LAS COMPAÑIAS POR PARTE DE LA SUPERINTENDENCIA. DEROGA NCG N° 130, DE 2002.",https://www.cmfchile.cl/normativa/ncg_325_2011.pdf
2011_0318,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE APLICACION DE NORMAS IFRS EN LA CONSTITUCION DE RESERVAS TECNICAS DE LOS SEGUROS DE RENTA VITALICIA Y DE INVALIDEZ Y SOBREVIVENCIA, DEL D.L. N°3500 DE 1980",https://www.cmfchile.cl/normativa/ncg_318_2011.pdf
2011_0306,2011-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE CONSTITUCION DE RESERVAS TECNICAS EN SEGUROS DISTINTOS DE LOS SEGUROS PREVISIONALES DEL DL N° 3.500, DE 1980.  DEROGA CIRCULARES N° 376 DE 1983, N° 530 DE 1985, N° 637 DE 1986, N° 652 DE 1986, N°1126 DE 1993, N° 1510 DE 1979, N° 1540 DE 1979, N°033 DE 1981, N°1476 DE 2000, N° 1681 DE 2003 Y NORMA DE CARACTER GENERAL N° 132, DE 2002",https://www.cmfchile.cl/normativa/ncg_306_2011.pdf
2010_1979,2010-01-01,Otro,,"MODIFICA CIRCULAR N° 1194, DE 20 DE ENERO DE 1995, QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500",https://www.cmfchile.cl/normativa/cir_1979_2010.pdf
2010_1970,2010-01-01,Otro,,"INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA.  DEROGA CIRCULAR N° 1907, DEL 22 DE DICIEMBRE DE 2008",https://www.cmfchile.cl/normativa/cir_1970_2010.pdf
2010_1959,2010-01-01,Otro,,DEROGA CIRCULAR N° 1685 DE OCTUBRE DE 2003 RELATIVA A LA INFORMACION DEL SISTEMA DE EVALUACION DEL RIESGO DE MERCADO DE LA CARTERA DE INVERSIONES DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS,https://www.cmfchile.cl/normativa/cir_1959_2010.pdf
2010_0628,2010-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A ENTREGA DE INFORMACION A ASEGURADOS SOBRE LA LIQUIDACION Y PAGO DE SEGUROS QUE INDICA,https://www.cmfchile.cl/normativa/ofc_628_2010.pdf
2010_0591,2010-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA LIQUIDACION DE SEGUROS QUE INDICA,https://www.cmfchile.cl/normativa/ofc_591_2010.pdf
2010_0571,2010-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE IMPLEMENTACION IFRS PARA COMPAÑIAS DE SEGUROS.  MODIFICA OFICIO CIRCULAR 546 DE 13 DE OCTUBRE DE 2009,https://www.cmfchile.cl/normativa/ofc_571_2010.pdf
2010_0282,2010-01-01,Otro,,"MODIFICA NORMA DE CARACTER GENERAL N° 243 DE 03 DE FEBRERO DE 2009, QUE IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN EL SEGURO DE INVALIDEZ Y SOBREVIVENCIA",https://www.cmfchile.cl/normativa/ncg_282_2010.pdf
2009_1957,2009-01-01,Otro,,"MODIFICA CIRCULAR N° 1194 DE 20 DE ENERO DE 1995, QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. 3.500",https://www.cmfchile.cl/normativa/cir_1957_2009.pdf
2009_1944,2009-01-01,Otro,,"MODIFICA CIRCULAR N° 1.815, DE 17 DE OCTUBRE DE 2006, QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION SOBRE POLIZAS DE RENTA VITALICIA PREVISIONAL DEL D.L. N° 3.500.",https://www.cmfchile.cl/normativa/cir_1944_2009.pdf
2009_1928,2009-01-01,Otro,,OBLIGACIONES DE LAS COMPAÑIAS DE SEGUROS DE VIDA RESPECTO DEL SISTEMA DE PENSIONES SOLIDARIAS Y LA BONIFICACION POR HIJO PARA LAS MUJERES.  DEROGA CIRCULAR N° 1512 DE LA SUPERINTEDENCIA DE PENSIONES Y CIRCULAR N° 1882 DE LA SUPERINTEDENCIA DE VALORES Y SEGUROS,https://www.cmfchile.cl/normativa/cir_1928_2009.pdf
2009_1922,2009-01-01,Otro,,MODIFICA CIRCULAR N° 1194 DE 20 DE ENERO DE 1995 QUE ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION DE SEGUROS PREVISIONALES DEL D.L. N° 3.500,https://www.cmfchile.cl/normativa/cir_1922_2009.pdf
2009_1919,2009-01-01,Otro,,"MODIFICA CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008 QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_1919_2009.pdf
2009_1917,2009-01-01,Otro,,"MODIFICA CIRCULAR N° 1893, DE 16 DE SEPTIEMBRE DE 2008, QUE IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO",https://www.cmfchile.cl/normativa/cir_1917_2009.pdf
2009_0508,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A INFORMACION A PROPORCIONAR AL PUBLICO SOBRE EL PRECIO DEL SEGURO OBLIGATORIO DE ACCIDENTES PERSONALES (SOAP) ESTABLECIDO POR LEY N°18.490, DE 1986",https://www.cmfchile.cl/normativa/ofc_508_2009.pdf
2009_0251,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION, CAMBIOS DE PROPIEDAD ACCIONARIA EN ENTIDADES ASEGURADORAS Y REASEGURADORAS EN CHILE Y ESTABLECIMIENTO DE SUCURSALES POR COMPAÑIAS CONSTITUIDAS EN EL EXTRANJERO",https://www.cmfchile.cl/normativa/ncg_251_2009.pdf
2009_0245,2009-01-01,Otro,,MODIFICA NORMA DE CARACTER GENERAL N° 243 DE 03 DE FEBRERO DE 2009 QUE IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN EL SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3.500 DE 1980,https://www.cmfchile.cl/normativa/ncg_245_2009.pdf
2009_0243,2009-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS TECNICAS EN EL SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3.500, DE 1980.  DEROGA CIRCULAR N° 967, DE AGOSTO DE 1990",https://www.cmfchile.cl/normativa/ncg_243_2009.pdf
2008_1907,2008-01-01,Otro,,"INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA.   DEROGA CIRCULAR N° 1769, DEL 26 DE AGOSTO DE 2005 MODIFICADA POR CIRCULAR N° 1787 DEL 28 DE DICIEMBRE DE 2005",https://www.cmfchile.cl/normativa/cir_1907_2008.pdf
2008_1905,2008-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE EL CALCULO DE LA RESERVA DEL SEGURO DE INVALIDEZ Y SOBREVIVENCIA DEL D.L. N° 3.500, DE 1980",https://www.cmfchile.cl/normativa/cir_1905_2008.pdf
2008_1893,2008-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE POLIZAS DE SEGUROS COMO PLANES DE AHORRO PREVISIONAL VOLUNTARIO Y PLANES DE AHORRO PREVISIONAL VOLUNTARIO COLECTIVO. DEROGA CIRCULAR 1691 DE 18 DE DICIEMBRE DE 2003,https://www.cmfchile.cl/normativa/cir_1893_2008.pdf
2008_0440,2008-01-01,Otro,,MODIFICA OFICIO CIRCULAR N° 439 DE 22 DE FEBRERO DE 2008 SOBRE INFORMACION DE PRECIOS DEL SEGURO OBLIGATORIO DE ACCIDENTES PERSONALES CAUSADOS POR VEHICULOS MOTORIZADOS LEY N° 18.490,https://www.cmfchile.cl/normativa/ofc_440_2008.pdf
2008_0234,2008-01-01,Otro,,"NORMAS PARA LA CONTRATACION DEL SEGURO DE INVALIDEZ Y SOBREVIVENCIA.  DEROGA CIRCULAR N° 521 Y SUS MODIFICACIONES POSTERIORES, CONTENIDAS EN LAS CIRCULARES N° 648, 1.014 Y 1.082, DE LA EX SUPERINTENDENCIA DE ADMINISTRADORAS DE FONDOS DE PENSIONES, HOY SUPERINTENDENCIA DE PENSIONES",https://www.cmfchile.cl/normativa/ncg_234_2008.pdf
2008_0230,2008-01-01,Otro,,MODIFICA NORMA DE CARACTER GENERAL N° 163 DE 21 DE JUNIO DE 2004 QUE IMPARTE INSTRUCCIONES SOBRE CONTRATACION DE SEGUROS DE RENTAS VITALICIAS DEL D.L. N° 3.500 DE 1980.,https://www.cmfchile.cl/normativa/ncg_230_2008.pdf
2008_0229,2008-01-01,Otro,,"MODIFICA NORMA DE CARACTER GENERAL N° 163, DE 21 DE JUNIO DE 2004, LA CUAL IMPARTE NORMAS SOBRE CONTRATACION DE SEGUROS DE RENTAS VITALICIAS DEL D.L. N° 3.500, DE 1980.",https://www.cmfchile.cl/normativa/ncg_229_2008.pdf
2008_0218,2008-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTICULO 61 BIS DEL D.L. N° 3.500, DE 1980.  DEROGA NORMA DE CARACTER GENERAL N° 162 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS Y CIRCULAR N° 1291 DE LA EX SUPERINTENDENCIA DE ADMINISTRADORAS DE FONDOS DE PENSIONES",https://www.cmfchile.cl/normativa/ncg_218_2008.pdf
2007_1829,2007-01-01,Otro,,"IMPARTE NORMAS SOBRE PRESENTACION EN FECU DE SEGUROS GENERALES, DEL APORTE ENTREGADO A LOS CUERPOS DE BOMBEROS POR ESTAS ENTIDADES.
MODIFICA CIRCULAR N° 1122 DEL 24 DE MAYO DE 1993.",https://www.cmfchile.cl/normativa/cir_1829_2007.pdf
2007_1828,2007-01-01,Otro,,"GARANTIA ESTATAL POR PENSION MINIMA PARA PENSIONADOS ACOGIDOS A LA MODALIDAD DE RENTA VITALICIA.   NORMAS PARA SU REQUERIMIENTO.  DEROGA CIRCULAR N°1008 DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS, CIRCULAR N° 679 DE LA SUPERINTENDENCIA DE ADMINISTRADORAS DE FONDOS DE PENSIONES Y CIRCULAR S/N° DE LA TESORERIA GENERAL DE LA REPUBLICA",https://www.cmfchile.cl/normativa/cir_1828_2007.pdf
2007_0209,2007-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS AL ANALISIS DE SUFICIENCIA DE ACTIVOS EN ENTIDADES ASEGURADORAS Y REASEGURADORAS DEL SEGUNDO GRUPO QUE MANTENGAN OBLIGACIONES VIGENTES DE SEGUROS DE RENTA VITALICIA DEL D.L. N° 3500 DE 1980.  DEROGA LAS NORMAS DE CARACTER GENERAL N° 188 DE 2005 Y N° 194 DE 2006,https://www.cmfchile.cl/normativa/ncg_209_2007.pdf
2006_1815,2006-01-01,Otro,,"ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION SOBRE POLIZAS DE RENTA VITALICIA PREVISIONAL DEL D.L. N° 3.500 DE 1980.  DEROGA CIRCULAR N° 1508, DE 29 DE NOVIEMBRE DE 2000",https://www.cmfchile.cl/normativa/cir_1815_2006.pdf
2006_0197,2006-01-01,Otro,,"ESTABLECE NORMAS PARA CORREDORES DE SEGUROS EXTRANJEROS O COMPAÑIAS DE SEGUROS EXTRANJERAS QUE INTERMEDIEN Y COMERCIALICEN EN CHILE SEGUROS DE TRANSPORTE MARITIMO INTERNACIONAL, AVIACION COMERCIAL INTERNACIONAL Y MERCANCIAS EN TRANSITO INTERNACIONAL",https://www.cmfchile.cl/normativa/ncg_197_2006.pdf
2006_0192,2006-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE SISTEMA DE CONSULTAS Y OFERTAS DE MONTOS DE PENSION ESTABLECIDO POR EL ARTICULO 61 BIS DEL D.L. N° 3.500, DE 1980.  MODIFICA CIRCULAR 1291 DE LA SUPERINTENDENCIA DE ADMINISTRADORAS DE FONDOS DE PENSIONES, Y NCG 162, DE LA SUPERINTENDENCIA DE VALORES Y SEGUROS",https://www.cmfchile.cl/normativa/ncg_192_2006.pdf
2005_1769,2005-01-01,Otro,,INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA.   DEROGA CIRCULAR N° 1669 DEL 12 DE JUNIO DE 2003,https://www.cmfchile.cl/normativa/cir_1769_2005.pdf
2005_1763,2005-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS AL REEMBOLSO Y DEVOLUCION DE PRIMA Y AL PAGO DE COMISIONES POR PARTE DE LAS COMPAÑIAS DE SEGUROS,https://www.cmfchile.cl/normativa/cir_1763_2005.pdf
2005_1759,2005-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE INFORMACION Y ATENCION A LOS ASEGURADOS DE SEGUROS CONTRATADOS EN FORMA COLECTIVA,https://www.cmfchile.cl/normativa/cir_1759_2005.pdf
2005_1751,2005-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE EXIGENCIA DE EXAMEN PARA DETECTAR EL VIRUS DE INMUNODEFICIENCIA HUMANA (VIH) EN SEGUROS QUE INDICA,https://www.cmfchile.cl/normativa/cir_1751_2005.pdf
2005_0275,2005-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE INFORMACION A INCLUIR EN LAS POLIZAS DE RENTAS VITALICIAS,https://www.cmfchile.cl/normativa/ofc_275_2005.pdf
2005_0188,2005-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS AL ANALISIS DE SUFICIENCIA DE ACTIVOS EN ENTIDADES ASEGURADORAS Y REASEGURADORAS DEL SEGUNDO GRUPO, QUE MANTENGAN OBLIGACIONES VIGENTES DE SEGUROS DE RENTA VITALICIA DEL D.L. N° 3500 DE 1980",https://www.cmfchile.cl/normativa/ncg_188_2005.pdf
